iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999997,15.907314058250881,1.590731405825088,0.0,0,
1,-13.143326608196329,1.5365208218334907,2.298598150066731,0.9963203993263375,1,✓
2,-13.234287563293783,0.021313892351996568,2.298598150066731,0.998954100828194,2,✓
3,-13.234306588683157,0.00033213123885131806,2.298598150066731,1.000052892185731,2,✓
4,-13.234306593027515,6.007173631211757e-6,2.298598150066731,0.9999864926132992,2,✓
