iter,dual_obj,r,f_evals,∇f_evals
0,-0.9999999999999997,2.2580584457214763,1,1
1,-2.260452759051786,0.7845721153105445,3,3
2,-2.2604519065398527,0.0016841367468440754,11,11
3,-2.2604519604066238,0.001512355305565113,14,14
4,-2.260451989625882,0.0017677827534448311,18,18
5,-2.2604527281965083,0.0004483473838591545,23,23
6,-2.2604527580336327,0.00013666188375069908,26,26
7,-2.2604527606314844,2.6706064979334886e-5,29,29
8,-2.2604527607977105,4.484777313501671e-6,32,32
