iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
55,-78490.49903216277,15.950409219881585,464.3810425651743,0.8433274662130602,1,⊕
56,-84454.71300611844,15.081935785884742,464.3810425651743,0.8053230487609937,1,⊕
57,-90593.21416053084,15.997187232645327,464.3810425651743,0.8765922732577711,1,⊕
58,-96576.47612538315,15.551906629990654,464.3810425651743,0.8055322789022717,1,⊕
59,-102525.12229953846,15.857589254556187,464.3810425651743,0.8238058290377134,1,⊕
60,-108897.95830604603,15.590691515727775,464.3810425651743,0.8655351133293863,1,⊕
61,-114745.43790346055,15.521574234942046,464.3810425651743,0.8557973606067137,1,⊕
62,-120934.79513793637,15.057728427851075,464.3810425651743,0.8588162892874315,1,⊕
63,-127358.56775017409,15.426564989590618,464.3810425651743,0.9188046627901476,1,⊕
64,-133681.89270027468,15.52802922126467,464.3810425651743,0.882809823482367,1,⊕
65,-139778.63335468012,15.51747806452246,464.3810425651743,0.8456133763187412,1,⊕
66,-145779.38749909768,15.041219816214747,464.3810425651743,0.8328661287650682,1,⊕
67,-152057.26544972803,15.497516903681419,464.3810425651743,0.8989227564159235,1,⊕
68,-158354.87697740173,15.822343122074509,464.3810425651743,0.8751940152366814,1,⊕
69,-164374.84683120283,16.21653152368391,464.3810425651743,0.8194317223447231,1,⊕
70,-170175.3869290543,15.0249916329791,464.3810425651743,0.7703679604418648,1,⊕
71,-176181.22525773413,16.652178120213758,464.3810425651743,0.8608986674633382,1,⊕
72,-182053.58816313875,15.478256257318806,464.3810425651743,0.7595002428335343,1,⊕
73,-188302.92931551512,15.012921858298032,464.3810425651743,0.869566644675241,1,⊕
74,-194536.65494412827,15.395644853195998,464.3810425651743,0.8942833609725241,1,⊕
75,-200572.0362633745,15.484892270377198,464.3810425651743,0.8443020645182165,1,⊕
76,-206892.87978285382,15.46209293379227,464.3810425651743,0.8791388943119645,1,⊕
77,-212914.09349119329,15.525607063335732,464.3810425651743,0.8386997278708626,1,⊕
78,-218986.43033444523,14.992469866669206,464.3810425651743,0.842360002101893,1,⊕
79,-225589.51725010693,16.26925780999765,464.3810425651743,0.9485639428045066,1,⊕
80,-230980.22441148793,15.458592874573014,464.3810425651743,0.7136175180724011,1,⊕
81,-237357.59837338806,14.980211258263529,464.3810425651743,0.8885107346171232,1,⊕
82,-243611.33314064812,15.438434566614331,464.3810425651743,0.8991131673000281,1,⊕
83,-249754.38458550678,15.764304415127135,464.3810425651743,0.8569820599643792,1,⊕
84,-255525.0671653985,15.449363352809947,464.3810425651743,0.7924796446856862,1,⊕
85,-261537.47354986402,15.426711445343388,464.3810425651743,0.8381630923937761,1,⊕
86,-267784.9593095104,14.959885765723046,464.3810425651743,0.8722135072265915,1,⊕
87,-273957.9081377255,16.286141240924,464.3810425651743,0.8887043969479441,1,⊕
88,-279839.00711728295,15.878447137462013,464.3810425651743,0.7777279933208985,1,⊕
89,-285793.4487306366,14.94784306631095,464.3810425651743,0.807647852976072,1,⊕
90,-292151.79611667997,15.484436178353995,464.3810425651743,0.9161333767529033,1,⊕
91,-298305.128254481,15.41497957613165,464.3810425651743,0.85586567042897,1,⊕
