iter,dual_obj,r,f_evals,∇f_evals
0,-0.9999999999999996,0.03322764462588338,1,1
1,-1.000006127953141,1.6947126011974543,3,3
2,-1.0000061214804135,0.07263618213584873,8,8
3,-1.0000067954222387,0.1949837581159162,15,15
4,-1.0000073486160284,0.03647824226183425,18,18
5,-1.000007493009312,0.059888355594500155,21,21
6,-1.0000076462258176,0.019319048842953414,24,24
7,-1.0000077459978234,0.03560294580853285,27,27
8,-1.000007851696027,0.023212528249557517,30,30
9,-1.0000079817281256,0.0274914959344876,33,33
10,-1.000008065754872,0.021213798212640998,36,36
11,-1.0000081282316204,0.012154044224516054,39,39
12,-1.0000081620085859,0.011566174325902383,42,42
13,-1.0000084444788413,0.018204824010928454,45,45
14,-1.0000084743416746,0.009009190191760637,47,47
15,-1.0000085019115728,0.019525256395073905,50,50
16,-1.0000085119638817,0.020338052410725276,52,52
17,-1.000008538635565,0.006838276887327428,56,56
18,-1.0000085466288182,0.012780529640096199,59,59
19,-1.0000085512026473,0.003116789391029016,62,62
20,-1.0000085539974515,0.00251923243176291,65,65
21,-1.000008555315051,0.0040531137714162665,68,68
22,-1.00000855625819,0.0017515729977323018,71,71
23,-1.000008557162472,0.0009505437976587272,74,74
24,-1.0000085576906277,0.0015197224915459012,77,77
25,-1.0000085579648552,0.0013858561603763263,80,80
26,-1.0000085581602682,0.0004927352259870982,83,83
27,-1.0000085582844427,0.0013889817721717984,86,86
28,-1.0000085583125256,0.000750785807984758,88,88
29,-1.0000085583795044,0.00028488264722630356,92,92
30,-1.000008558410869,0.00074398567696414,95,95
31,-1.0000085584280551,0.0003332814692534091,98,98
32,-1.0000085584473752,0.00023195381661245275,101,101
33,-1.0000085584584504,0.00021184819409518965,104,104
34,-1.0000085584647391,0.00025220665089156335,107,107
35,-1.0000085584693368,0.0001270720340924584,110,110
36,-1.0000085584728156,7.14417136976035e-5,113,113
37,-1.0000085584751275,5.1317361549906384e-5,116,116
38,-1.0000085584764082,7.257129785410003e-5,119,119
39,-1.0000085584770089,0.00011152016342620699,122,122
40,-1.0000085584772194,6.474297752124571e-5,124,124
41,-1.000008558477542,2.7696333018113076e-5,127,127
42,-1.0000085584777858,2.6170599527544876e-5,130,130
43,-1.000008558477871,4.8731185882240154e-5,132,132
44,-1.0000085584779592,1.0197752678738234e-5,135,135
45,-1.0000085584780312,7.187665584719608e-6,138,138
46,-1.0000085584780674,1.7422293367273826e-5,141,141
47,-1.0000085584780853,1.2207445938887085e-5,144,144
48,-1.0000085584781047,5.365194521383223e-6,147,147
49,-1.0000085584781142,6.319884144289335e-6,150,150
50,-1.0000085584781189,3.552043491732351e-6,153,153
