iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999997,15.907314058250881,1.590731405825088,0.0,0,
1,-25.646588756529336,15.144672273492992,2.3860971087376317,0.997994217627726,1,⊕
2,-60.80128171611222,14.458784560303725,3.5791456631064467,1.0009726181223864,1,⊕
3,-111.39195634586746,13.875652577415108,5.368718494659671,1.0001204269045962,1,⊕
4,-184.1090470621624,13.241735919289136,8.053077741989506,1.0009929035666632,1,⊕
5,-286.97242038388504,12.416974173870075,12.07961661298426,0.9997949529913231,1,⊕
6,-426.1166029428473,12.010301652106396,18.119424919476394,0.9934695160020454,1,⊕
7,-584.630464975109,10.90149628120971,18.119424919476394,0.8966425614461373,1,⊕
8,-719.7580622855414,11.105088514559627,27.179137379214588,1.1946418058428427,1,⊕
9,-820.7652301279119,9.66839193454781,27.179137379214588,0.5059196783885206,1,⊕
10,-920.4606335379199,7.27323625002063,27.179137379214588,0.44359295179349234,1,⊕
11,-966.7581325263674,6.132868917685351,27.179137379214588,0.3584886794885884,2,⊕
12,-974.9397081244784,7.931631976103676,27.179137379214588,0.08487176113535373,2,⊕
13,-979.2324574023028,6.563845447979057,27.179137379214588,0.026629293529163236,1,⊕
14,-1009.1078185892961,5.54793123235777,27.179137379214588,0.3113908737236073,2,⊕
15,-1010.969748876413,5.455736588687711,27.179137379214588,0.03128494742074351,3,⊕
16,-1019.2913300553971,4.424823239593095,27.179137379214588,0.10575336664519992,2,⊕
17,-1021.3378218553855,5.396249866520641,27.179137379214588,0.04182451835980846,2,⊕
18,-1023.2258464295176,6.389584778629927,27.179137379214588,0.03500714175309512,2,⊕
19,-1024.4610552557353,7.1411011226466234,27.179137379214588,0.05073268303862807,2,⊕
20,-1026.8095880158053,4.114794220043975,27.179137379214588,0.038942172930585446,1,⊕
21,-1033.4322296379346,5.830784117392118,27.179137379214588,0.23401432649296264,3,⊕
22,-1034.481599932497,7.6214096405995875,27.179137379214588,0.0333751058990159,4,⊕
23,-1036.8166107922814,5.385536793441026,27.179137379214588,0.07146943238987247,3,⊕
24,-1039.0498408467815,5.119810547134534,27.179137379214588,0.09515627844359022,3,⊕
25,-1039.8091192959973,6.105106521237184,27.179137379214588,0.054767025099268826,3,⊕
26,-1041.3499624532496,4.217100263325115,27.179137379214588,0.05805582458110608,2,⊕
27,-1042.6059225699162,4.2599127184953565,27.179137379214588,0.09866502852288496,7,✓
28,-1042.6059225699162,4.2599127184953565,1.3334360870602586,-0.09908730731857934,8,✓
29,-1042.6059225699162,4.2599127184953565,0.0717857908290074,-1.0634936032233606,1,⊕
30,-1042.9047937778698,4.083367874157108,0.10767868624351111,0.9933852750382185,1,⊕
31,-1043.3334363136155,3.9050475010540313,0.1615180293652667,0.9992359219003913,1,⊕
32,-1043.948687452863,3.73430834695456,0.24227704404790007,0.9982141462681549,1,⊕
33,-1044.8216465891269,3.4617056744913963,0.36341556607185016,0.9932385492999053,1,⊕
34,-1045.9559832091209,2.7759029234202033,0.5451233491077753,0.9692599761349472,1,⊕
35,-1047.1795595952035,2.3204109844337375,0.8176850236616627,0.9584945469909726,1,⊕
36,-1048.0208762965644,1.4636754299527746,0.8176850236616627,0.7934998288698344,1,⊕
37,-1048.048359906944,2.7513674813717413,0.8176850236616627,0.05736261442416617,3,⊕
38,-1048.3693572678367,1.14206992350191,0.8176850236616627,0.6130366694382847,6,⊕
39,-1048.515453095502,0.2145476097577357,0.8176850236616627,0.9227164816411229,12,✓
40,-1048.52201348262,0.010996222072053299,0.8176850236616627,1.0166386706727537,13,✓
41,-1048.5220330150275,4.719655435871587e-5,0.8176850236616627,1.0029896723802738,13,✓
42,-1048.5220330157422,3.4804342019513146e-8,0.8176850236616627,0.9967758248360773,16,✓
