iter,dual_obj,r,f_evals,∇f_evals
151,-1.1366893211670934,0.0016199145468791631,582,582
152,-1.136688350720494,0.001465726960696485,585,585
153,-1.1366929880465193,0.0016120196919603676,588,588
154,-1.1366955040363411,0.0011484200779893782,592,592
155,-1.1366975939542865,0.0016525156075711041,597,597
156,-1.1366990168396782,0.0014204407106285038,601,601
157,-1.1367008813940718,0.0008281151600722287,605,605
158,-1.1367035572410114,0.0018778487828055347,609,609
159,-1.1367068723302012,0.0013281626644968028,613,613
160,-1.1367080331884871,0.0011542432647107142,617,617
161,-1.136709683994102,0.002446424391433386,621,621
162,-1.1367112016503516,0.0013199473776187155,625,625
163,-1.1367114525377104,0.0017940933917614697,630,630
164,-1.136713324890037,0.001152858704218256,634,634
165,-1.1367131881932444,0.0015737779645026823,639,639
166,-1.1367131814097533,0.0008382117115368626,656,656
167,-1.1367199271196018,0.0013414749610979472,660,660
168,-1.1367218876914595,0.0009787860849289236,665,665
169,-1.1367249128049295,0.0009738418021735389,668,668
170,-1.1367277741306463,0.0006992778738210692,673,673
171,-1.136729480306796,0.001013992740595637,676,676
172,-1.1367334358744454,0.003029608614842663,680,680
173,-1.1367362952092233,0.0007444491706384909,684,684
174,-1.1367393340389604,0.0009901015870610313,687,687
175,-1.1367414236750353,0.0009499790192167227,692,692
176,-1.1367426976104849,0.0012938901904996209,695,695
177,-1.1367440458403077,0.0007984247960400606,700,700
178,-1.1367443323019444,0.0006921587815101024,703,703
179,-1.1367463910519824,0.0006062563206025099,706,706
180,-1.1367505982584465,0.0026839393372776197,710,710
181,-1.1367523599378586,0.0009348336993313463,714,714
182,-1.1367536805429541,0.0012237515480725682,717,717
183,-1.1367543104805318,0.0008454836086653094,720,720
184,-1.1367558216402536,0.0009558768412079409,723,723
185,-1.1367588384320442,0.0006181815359977394,726,726
186,-1.1367602745638603,0.0008416474071892692,728,728
187,-1.136763632042955,0.0005507284024839892,731,731
188,-1.1367697863712785,0.00038480467951302304,733,733
189,-1.1367744889857256,0.0004825539716092644,736,736
190,-1.1367754711520224,0.0008173161341393157,739,739
191,-1.1367761409299817,0.0004647754009459522,743,743
192,-1.1367762946030844,0.0004998265693438085,747,747
193,-1.136776097158526,0.0002673042859430929,753,753
194,-1.1367750668508858,0.000755898499238036,767,767
195,-1.1367763640192194,0.0006536401711262457,772,772
196,-1.136776302365968,0.00045303832404074666,777,777
197,-1.136776131351949,0.00031203353346400287,801,801
198,-1.136776612328548,0.00047153844203432415,806,806
199,-1.1367765707947743,0.00018562857915062984,811,811
200,-1.1367766291485175,0.00031971120599118134,817,817
201,-1.1367767649817164,0.00023002114568964173,822,822
202,-1.1367767853754618,0.0002274026027751857,827,827
203,-1.1367770154302406,0.00025304069225584705,833,833
204,-1.1367771590472486,0.0002993981154352988,839,839
205,-1.1367774137592317,0.0007643750069952902,844,844
206,-1.136777907150643,0.0007274468515458143,848,848
207,-1.1367779311403243,0.0006235591806829925,852,852
208,-1.1367776423692177,0.0005231081918211248,858,858
209,-1.1367780904356106,0.00035225534592784924,862,862
210,-1.1367780323838872,0.0004639237971529069,864,864
211,-1.1367782824396322,0.0005057353469827221,870,870
212,-1.1367783759481807,0.0003718070555028592,873,873
213,-1.1367786582388728,0.0003149480475537029,878,878
214,-1.1367788133123575,0.0004077794845470233,881,881
215,-1.1367789412838825,0.0004362379534756824,885,885
216,-1.1367787920815395,0.0002893803592937391,891,891
217,-1.1367780913216166,0.0005200880591225805,903,903
218,-1.1367792264162215,0.0005932174770591945,907,907
219,-1.1367790733645027,0.0005788328476422339,911,911
220,-1.1367782041675252,0.0004533425002610149,932,932
221,-1.136779510368008,0.0005114760700063133,937,937
222,-1.1367793813796698,0.0003284199536999729,941,941
223,-1.1367790404066298,0.00041718094416514376,960,960
224,-1.1367796622555346,0.00029196309219673685,965,965
225,-1.136779613893264,0.0002957697733467176,969,969
226,-1.1367795374701881,0.00019858874477870212,985,985
227,-1.1367797895612028,0.0002813537584453139,990,990
228,-1.1367797892719569,0.0001825823598497369,994,994
229,-1.1367797340322117,0.0002593634342367152,1000,1000
230,-1.136779912152404,0.00018672308797731133,1005,1005
231,-1.1367799227688682,0.00020725975112035355,1009,1009
232,-1.1367801090774599,0.00023408201624657466,1015,1015
233,-1.1367801533012276,0.0001875926169219227,1020,1020
234,-1.1367802235027948,0.00022092417135221695,1023,1023
235,-1.1367802544836145,0.00016903647514616003,1026,1026
236,-1.136780339562966,0.00022299615154735698,1029,1029
237,-1.1367804265511516,0.00021903645869736298,1034,1034
238,-1.1367806572709203,0.00042930837700479066,1038,1038
239,-1.1367807465758801,0.00035542765221533844,1041,1041
240,-1.1367808220583573,0.0005064379556119224,1044,1044
