iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999997,15.907314058250881,1.590731405825088,0.0,0,
1,-25.772983555482973,15.302709460774562,2.3860971087376317,0.998004430953123,1,⊕
2,-61.58479784758161,14.849476066648462,3.5791456631064484,1.0009687902258235,1,⊕
3,-114.20113712630072,14.616115822197614,5.368718494659671,1.0001470196565996,1,⊕
4,-192.32009286148258,14.518131244877312,8.053077741989508,1.0009989237731707,1,⊕
5,-308.6754120926833,14.491063699349287,12.07961661298426,0.999749878085797,1,⊕
6,-480.82971571081106,15.013597416662597,18.11942491947639,0.9959967097075445,1,⊕
7,-723.1041131323412,15.145678957421888,27.17913737921459,0.9821642122966533,1,⊕
8,-1089.9727940916953,16.283981255903267,40.768706068821885,1.0477582470408067,1,⊕
9,-1591.0519100183722,15.966430218993201,40.768706068821885,0.8123997964613555,1,⊕
10,-2140.1211164774704,15.03966986132759,40.768706068821885,0.8441066486747447,1,⊕
11,-2679.6511574765154,15.657638747587372,61.153059103232835,1.0250450356970362,1,⊕
12,-3501.928533382672,15.900170125855722,61.153059103232835,0.8874131488539786,1,⊕
13,-4263.684821106549,15.586620954017095,61.153059103232835,0.7835738271110346,1,⊕
14,-5073.951721273866,16.011090843264306,61.153059103232835,0.8502431500058032,1,⊕
15,-5852.556955292746,15.099189599866737,61.153059103232835,0.8265111797282045,1,⊕
16,-6704.055611060976,15.552452609770247,61.153059103232835,0.9223594089900854,1,⊕
17,-7532.458478697303,15.95245747707818,61.153059103232835,0.8711897750594892,1,⊕
18,-8309.300260668007,15.554034767831206,61.153059103232835,0.7964912306505686,1,⊕
19,-9097.90896882743,15.077680852633774,61.153059103232835,0.8292505602646751,1,⊕
20,-9937.0326444068,15.528848282489884,61.153059103232835,0.910251330326134,1,⊕
21,-10745.304349311264,16.656676815883745,61.153059103232835,0.8623748753516969,1,⊕
22,-11507.455675170866,15.056134193136518,61.153059103232835,0.897314916396943,1,⊕
23,-12319.36829842309,15.583357894664596,61.153059103232835,0.9002211930774914,1,⊕
24,-13159.394442683993,15.52611953006374,61.153059103232835,0.8816552407861727,1,⊕
