iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999996,0.39830752629073624,1.0,0.0,0,
1,-1.0000210199644677,0.032905602027709736,1.0,0.9999986183420909,7,✓
2,-1.0000214638938856,0.0025194297422691716,1.0,0.999999989853805,13,✓
3,-1.0000214656810904,0.00010033924047598138,1.0,0.999997715092352,15,✓
4,-1.0000214656852826,9.038063026779653e-7,1.0,0.998958949098222,20,✓
