iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999996,0.39830752629073624,1.0,0.0,0,
1,-1.0034375005796756,0.04508607851210812,1.0,0.974966109835374,8,✓
2,-1.0035403638435751,0.002293094115363081,1.0,1.0011434993559019,12,✓
3,-1.0035407812066794,8.882012359585976e-5,1.0,0.9999974511615699,15,✓
4,-1.0035407822822666,7.043885986683327e-7,1.0,0.9999963967727407,21,✓
