iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-0.9999999999999996,0.39830752629073624,1.0,0.0,0,
1,-1.0000830534767917,0.03267243995799983,1.0,0.9999784850696611,7,✓
2,-1.000084820654612,0.0024877691611168967,1.0,0.9999999983892729,13,✓
3,-1.000084827551082,9.92900817609004e-5,1.0,0.9999992933540888,15,✓
4,-1.0000848275671503,8.979503566971139e-7,1.0,0.9997398155538616,20,✓
