iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-1.0000000000000007,0.5785867618098698,1.0,0.0,0,
1,-1.0066903858910385,0.05502497575614032,1.0,0.9795017822723179,1,✓
2,-1.0078156273227328,0.0018062205287540704,1.0,1.000314613442473,2,✓
3,-1.0078172233231668,6.95500813075583e-5,1.0,0.9999998276703255,2,✓
4,-1.0078172254582116,5.6020764090386355e-9,1.0,0.9999984367369921,3,✓
