iter,dual_obj,r,f_evals,∇f_evals
0,-1.0000000000000007,0.005933381499317628,1,1
1,-1.0199125194945482,0.5312654751866641,8,8
2,-1.0227656329351087,0.3690763878768481,11,11
3,-1.0238376871421053,0.4488176700964137,15,15
4,-1.0239823289568986,0.1554464068299866,19,19
5,-1.024445066184425,0.12895108144296596,23,23
6,-1.0244961682771936,0.004986900181410986,28,28
7,-1.0245843921261986,0.011358164200010845,33,33
8,-1.0245887118001855,0.006200167965063369,37,37
9,-1.0245883702307501,0.012839819606982855,39,39
10,-1.0245890813656013,0.008969467376906043,43,43
11,-1.0245896678722657,0.01070295369223856,47,47
12,-1.0245899604477953,0.0051482127130113575,53,53
13,-1.0245912519910707,0.006111804614581329,58,58
14,-1.02459146433121,0.004534689861005914,65,65
15,-1.0245919007526423,0.006429117173733512,69,69
16,-1.0245917722143538,0.0035462771176366648,71,71
17,-1.024592013281924,0.0018869575486743506,77,77
18,-1.024591994850553,0.001455608305735434,81,81
19,-1.0245920120708996,0.001266121161429934,88,88
20,-1.0245920466663885,0.0017094041102019841,93,93
21,-1.024592042286322,0.0007764940606065918,98,98
22,-1.024592038788238,0.0005882381173497597,120,120
23,-1.0245920506672053,0.0012237284422011996,125,125
24,-1.0245920488528315,0.0002979244591749808,130,130
25,-1.024592049035132,0.0004601316057188942,150,150
26,-1.024592052996724,0.00038678992617902086,155,155
27,-1.024592052804509,0.00026508955565687775,160,160
28,-1.0245920537101323,0.00018137916896981965,166,166
29,-1.024592054552332,0.00030631586438101266,171,171
30,-1.024592054707395,0.00020686398289970764,176,176
31,-1.024592054843171,0.0002149808220391347,182,182
32,-1.0245920525727648,0.00035588677192843754,196,196
33,-1.0245920561460307,0.0005460063085561684,201,201
34,-1.0245920559635542,0.00021000311068516964,206,206
35,-1.024592056621104,0.0006351180495386965,211,211
36,-1.0245920574289609,0.00014850707968319665,216,216
37,-1.0245920579967775,0.0006497613651370304,221,221
38,-1.0245920587223178,9.763123927572503e-5,226,226
39,-1.0245920596520006,0.0005789760889552409,231,231
40,-1.0245920602559377,3.354248510667457e-5,236,236
41,-1.0245920617372362,0.00036782040778549074,241,241
42,-1.024592062203411,5.121734545002199e-5,246,246
43,-1.0245920631482326,0.00030755877927440833,250,250
44,-1.0245920634500953,5.788339854595481e-5,254,254
45,-1.0245920638639778,2.994392602312379e-5,259,259
46,-1.0245920638884953,4.753919410660501e-5,264,264
47,-1.0245920638253623,5.22303009837799e-5,277,277
48,-1.024592063915335,0.00013343479022512317,281,281
49,-1.0245920638936787,0.0001038005653112295,285,285
50,-1.0245920636503234,0.0001064696443547064,296,296
51,-1.0245920622657554,0.0002518397619210855,308,308
52,-1.0245920636798294,0.0004738473711661806,313,313
53,-1.0245920634656365,0.0001613021364750833,318,318
54,-1.0245920632383791,0.00016442847716346964,336,336
55,-1.0245920549000525,0.0005905898773896634,345,345
56,-1.0245920625330995,0.001125456200323116,350,350
57,-1.0245920613244577,0.0003802888196428045,355,355
58,-1.0245920601892256,0.0003791355388530204,374,374
59,-1.0245920154894783,0.0013653523588229577,384,384
60,-1.0245920564265512,0.0025966950854553195,389,389
61,-1.0245920499571934,0.0008772660125036524,394,394
62,-1.0245920438800755,0.0008767263143749648,414,414
63,-1.0245918043801092,0.003157552262442409,424,424
64,-1.0245920237829684,0.006006194472687243,429,429
65,-1.0245919889949473,0.0020285520712414185,434,434
66,-1.0245919566608785,0.0020267704154687816,461,461
67,-1.0245920375107849,0.00263445514938912,465,465
68,-1.024592011491547,0.001578418780642521,467,467
69,-1.0245919039397562,0.0024763382971112746,486,486
70,-1.0245920434873188,0.004610728670364106,491,491
71,-1.0245920173470975,0.0015589197721602444,496,496
72,-1.0245920064764722,0.0014809287300656393,518,518
73,-1.0245913022307742,0.005397620687416227,528,528
74,-1.024591946434493,0.010263409886765634,533,533
75,-1.024591843993354,0.0034663983118764785,538,538
76,-1.024591749734145,0.0034618405954856823,561,561
77,-1.0245919866640945,0.00450148955802987,565,565
78,-1.0245919104243613,0.002695336984079588,567,567
79,-1.0245915941305603,0.00423402019010205,587,587
80,-1.0245920040616496,0.007878843219916998,592,592
81,-1.0245919271751174,0.0026640020979916135,597,597
82,-1.024591895500391,0.0025303224613471564,621,621
83,-1.0245920224856098,0.0033461303846761825,625,625
84,-1.0245919810635884,0.0019753394636052024,627,627
85,-1.024591810856896,0.003103939934252231,646,646
86,-1.024592031604249,0.005769452122410645,651,651
87,-1.0245919903965568,0.001951759570301581,656,656
88,-1.0245919729929724,0.0018562824579957393,678,678
89,-1.024592041545851,0.002455461458761188,682,682
90,-1.0245920191895759,0.001449161396476828,684,684
91,-1.0245919274108068,0.0022768917644619413,703,703
92,-1.0245920464850262,0.004227428875503703,708,708
93,-1.0245920243254885,0.0014306588032380052,713,713
94,-1.024592014831272,0.0013618462191135605,735,735
95,-1.024591412503357,0.004967444860383141,745,745
96,-1.024591963568298,0.009419011396547605,750,750
97,-1.0245918765443618,0.0031829860706450164,755,755
98,-1.024591795149455,0.0031853555813214085,778,778
99,-1.0245919978634979,0.00414561875916053,782,782
100,-1.024591932656152,0.0024798997990510274,784,784
101,-1.0245916618694264,0.0038971400106107,804,804
102,-1.0245920127596417,0.0072314495413449975,809,809
103,-1.0245919473359657,0.0024465994836825045,814,814
104,-1.0245919196963436,0.0023290746640352022,841,841
105,-1.0245920284592547,0.0030825227903761854,845,845
106,-1.0245919929954195,0.0018180819292973327,847,847
107,-1.0245918470980793,0.002858085032383051,866,866
