iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
0,-1.0000000000000007,0.5785867618098698,1.0,0.0,0,
1,-1.0013541168624938,0.00982653997436134,1.0,0.9991598074759452,1,✓
2,-1.0013545959894938,0.00037359901845768055,1.0,1.000000245734433,1,✓
3,-1.0013545965558586,5.918226216964269e-9,1.0,0.9999919449583916,2,✓
