1,16.1773329113195,41.4287081431905
2,5.76542533139868,10.0972599071284
3,5.13223420652834,5.59644949793221
4,6.44554463456042,2.670909165415
5,4.38755736314949,1.89724005309878
6,1.30327728332114,1.11593350171196
7,1.21555189972314,1.00010047952461
8,1.12356361271243,1.00010202702446
9,1.08465727244382,1.00002351198419
10,1.02431017281805,1.00000251928712
11,1.00125844435352,0.999999621475923
12,1.00041666904341,0.999999223875213
13,1.00030037898504,0.999999206267896
14,1.00027203887281,0.999999173626251
15,1.00026694879905,0.999999167896605
16,1.00026688964336,0.999999167838182
17,1.00026688914497,0.999999167837586
