1,16.3644379840688,44.7052488095426
2,6.9296167226927,12.0717019010015
3,5.78061526995091,7.37624518757351
4,3.89066448852776,4.71843180402392
5,1.97036673635048,2.25740178709611
6,1.25580170616592,1.27821464788071
7,1.18896970748606,1.00010842313765
8,1.14719389521876,1.00011639942068
9,1.09277124029504,1.00000721253583
10,1.01831150823727,1.00000101946273
11,1.00758236779488,0.999999977070437
12,1.00571484655669,0.999999887620786
13,1.00514801853282,0.999999765584273
14,1.00465288972651,0.999999658693905
15,1.00461188523656,0.999999654785659
16,1.00459278037759,0.9999996507703
17,1.00459251367386,0.999999650721274
18,1.00459248225628,0.999999650714663
19,1.00459248194628,0.999999650714597
